15,"Authentication — all roles (register, login, …)","2. Notifications – All roles (hub)","Mark as read","2. Notifications – All roles (hub) > Admin – /api/admin/notifications",POST,/api/admin/notifications/{{notification_id}}/mark-read,Active
16,"Authentication — all roles (register, login, …)","2. Notifications – All roles (hub)","Mark all as read","2. Notifications – All roles (hub) > Admin – /api/admin/notifications",POST,/api/admin/notifications/mark-all-read,Active
17,"Authentication — all roles (register, login, …)","2. Notifications – All roles (hub)","Delete one","2. Notifications – All roles (hub) > Admin – /api/admin/notifications",DELETE,/api/admin/notifications/{{notification_id}},Active
18,"Authentication — all roles (register, login, …)","2. Notifications – All roles (hub)","Clear all","2. Notifications – All roles (hub) > Admin – /api/admin/notifications",POST,/api/admin/notifications/clear-all,Active
19,"Authentication — all roles (register, login, …)","2. Notifications – All roles (hub)",List,"2. Notifications – All roles (hub) > Vendor – /api/vendor/notifications",GET,/api/vendor/notifications,Active
20,"Authentication — all roles (register, login, …)","2. Notifications – All roles (hub)","Mark as read","2. Notifications – All roles (hub) > Vendor – /api/vendor/notifications",POST,/api/vendor/notifications/{{notification_id}}/mark-read,Active
21,"Authentication — all roles (register, login, …)","2. Notifications – All roles (hub)","Clear all","2. Notifications – All roles (hub) > Vendor – /api/vendor/notifications",POST,/api/vendor/notifications/clear-all,Active
,"--- Client — folders 3–8 in Postman (profile → shop) ---",,,,,,
22,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication",Register,"3. Authentication",POST,/api/auth/register,Active
23,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","App roles (login picker)","3. Authentication",GET,/api/auth/app-roles,Active
24,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication",Login,"3. Authentication",POST,/api/auth/login,Active
25,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Delete Account (POST)","3. Authentication",POST,/api/auth/delete-account,Active
26,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Google sign-in (client)","3. Authentication",POST,/api/auth/google,Active
27,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Apple sign-in (client)","3. Authentication",POST,/api/auth/apple,Active
28,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Technician signup - List areas (GET)","3. Authentication",GET,/api/auth/technician-signup-areas,Active
29,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Register Technician","3. Authentication",POST,/api/auth/register-technician,Active
30,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Registration options (vendor types & emirates)","3. Authentication",GET,/api/vendor/auth/registration-options,Active
31,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Register Vendor (form-data – full signup)","3. Authentication",POST,/api/vendor/auth/register,Active
32,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Login Vendor","3. Authentication",POST,/api/vendor/auth/login,Active
33,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Validate vendor token (auth/me)","3. Authentication",GET,/api/vendor/auth/me,Active
34,"Client — folders 3–8 in Postman (profile → shop)","3. Authentication","Logout Vendor","3. Authentication",POST,/api/vendor/auth/logout,Active
35,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Get Profile","4. Client Dashboard > A. Auth & Account",GET,/api/auth/profile,Active
36,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Logout","4. Client Dashboard > A. Auth & Account",POST,/api/auth/logout,Active
37,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Delete Account (DELETE alias)","4. Client Dashboard > A. Auth & Account",DELETE,/api/user/account,Active
38,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","5. Forgot Password","4. Client Dashboard > A. Auth & Account",POST,/api/auth/forgot-password,Active
39,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","6. Verify OTP","4. Client Dashboard > A. Auth & Account",POST,/api/auth/verify-otp,Active
40,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","7. Reset Password","4. Client Dashboard > A. Auth & Account",POST,/api/auth/reset-password,Active
41,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Profile sections index (GET)","4. Client Dashboard > B. Dashboard & Memberships",GET,/api/client/settings/sections,Active
42,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Dashboard settings (GET)","4. Client Dashboard > B. Dashboard & Memberships",GET,/api/client/settings/dashboard,Active
43,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Memberships (GET)","4. Client Dashboard > B. Dashboard & Memberships",GET,/api/client/memberships,Active
44,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Personal Information – Get (GET)","4. Client Dashboard > C. Personal Information",GET,/api/user/profile,Active
45,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Personal Information – Update (PUT/POST)","4. Client Dashboard > C. Personal Information",POST,/api/user/profile,Active
46,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Update Phone Number Only (PUT/POST) – after Google/Apple signup","4. Client Dashboard > C. Personal Information",PUT,/api/user/phone,Active
47,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Addresses – List (GET)","4. Client Dashboard > D. Addresses",GET,/api/user/addresses,Active
48,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Addresses – Create (POST)","4. Client Dashboard > D. Addresses",POST,/api/user/addresses,Active
49,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Addresses – Update (PUT)","4. Client Dashboard > D. Addresses",PUT,/api/user/addresses/{{address_id}},Active
50,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Addresses – Delete (DELETE)","4. Client Dashboard > D. Addresses",DELETE,/api/user/addresses/{{address_id}},Active
51,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Payment Methods (GET)","4. Client Dashboard > E. Payment Methods & Wallet > 1. Wallet & Payment Methods",GET,/api/user/payment-methods,Active
52,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Wallet summary (GET)","4. Client Dashboard > E. Payment Methods & Wallet > 1. Wallet & Payment Methods",GET,/api/user/wallet,Active
53,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Wallet credits list (GET)","4. Client Dashboard > E. Payment Methods & Wallet > 1. Wallet & Payment Methods",GET,/api/user/wallet/credits,Active
54,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Options (GET)","4. Client Dashboard > E. Payment Methods & Wallet > 2. Add Money",GET,/api/client/wallet/add-money,Active
55,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Payment Intent - Stripe (POST)","4. Client Dashboard > E. Payment Methods & Wallet > 2. Add Money",POST,/api/client/wallet/add-money/payment-intent,Active
56,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Confirm (POST)","4. Client Dashboard > E. Payment Methods & Wallet > 2. Add Money",POST,/api/client/wallet/add-money/confirm,Active
57,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Notifications (GET)","4. Client Dashboard > F. Notifications",GET,/api/user/notifications,Active
58,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Notifications – Clear All (POST)","4. Client Dashboard > F. Notifications",POST,/api/user/notifications/clear-all,Active
59,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Notifications - Statics list (with filters)","4. Client Dashboard > F. Notifications > Client notifications (/api/client/notifications)",GET,/api/client/notifications,Active
60,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Notifications - Mark as Read","4. Client Dashboard > F. Notifications > Client notifications (/api/client/notifications)",POST,/api/client/notifications/{{notification_id}}/mark-read,Active
61,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Notifications - Mark All as Read","4. Client Dashboard > F. Notifications > Client notifications (/api/client/notifications)",POST,/api/client/notifications/mark-all-read,Active
62,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Notifications - Delete","4. Client Dashboard > F. Notifications > Client notifications (/api/client/notifications)",DELETE,/api/client/notifications/{{notification_id}},Active
63,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","5. Notifications - Clear All","4. Client Dashboard > F. Notifications > Client notifications (/api/client/notifications)",POST,/api/client/notifications/clear-all,Active
64,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Get Loyalty Screen (GET)","4. Client Dashboard > G. Loyalty Points",GET,/api/client/loyalty,Active
65,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Get Loyalty Campaigns (GET)","4. Client Dashboard > G. Loyalty Points",GET,/api/client/loyalty/campaigns,Active
66,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Get Loyalty (alias GET)","4. Client Dashboard > G. Loyalty Points",GET,/api/user/loyalty,Active
67,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Redeem Reward (POST)","4. Client Dashboard > G. Loyalty Points",POST,/api/client/loyalty/rewards/{{reward_id}}/redeem,Active
68,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Help and Support – Help Center (GET)","4. Client Dashboard > H. Help & Support",GET,/api/support/help-center,Active
69,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Help and Support – Submit ticket (POST)","4. Client Dashboard > H. Help & Support",POST,/api/support/tickets,Active
70,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Help and Support – List my tickets (GET)","4. Client Dashboard > H. Help & Support",GET,/api/support/tickets,Active
71,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Help and Support – Get ticket by ID (GET)","4. Client Dashboard > H. Help & Support",GET,/api/support/tickets/{{ticket_id}},Active
72,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","5. Help and Support – Reply to my ticket (POST)","4. Client Dashboard > H. Help & Support",POST,/api/support/tickets/{{ticket_id}}/reply,Active
73,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Contact Us","4. Client Dashboard > I. Legal & Contact",GET,/api/client/contact-us,Active
74,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Terms & Conditions","4. Client Dashboard > I. Legal & Contact",GET,/api/client/terms-and-conditions,Active
75,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Privacy Policy","4. Client Dashboard > I. Legal & Contact",GET,/api/client/privacy-policy,Active
76,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Membership Screen (Active + Upgrade Plans + Your Memberships)","4. Client Dashboard > J. Subscriptions",GET,/api/client/memberships/screen,Active
77,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","List My Memberships","4. Client Dashboard > J. Subscriptions",GET,/api/subscriptions,Active
78,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Get Membership Details","4. Client Dashboard > J. Subscriptions",GET,/api/subscriptions/{{subscription_id}},Active
79,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Get Upgrade Options","4. Client Dashboard > J. Subscriptions",GET,/api/client/memberships/{{subscription_id}}/upgrade-options,Active
80,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Renew – Create Payment Intent","4. Client Dashboard > J. Subscriptions",POST,/api/client/memberships/{{subscription_id}}/renew/payment-intent,Active
81,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Upgrade – Create Payment Intent","4. Client Dashboard > J. Subscriptions",POST,/api/client/memberships/{{subscription_id}}/upgrade/payment-intent,Active
82,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Confirm Membership Payment","4. Client Dashboard > J. Subscriptions",POST,/api/client/memberships/payment/confirm,Active
83,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Get Active Banners","4. Client Dashboard > K. Banners (Public)",GET,/api/banners,Active
84,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Get Active Video Banners","4. Client Dashboard > K2. Video Banner (Public)",GET,/api/video-banners,Active
85,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. List Packages","4. Client Dashboard > L. Packages (Public)",GET,/api/packages,Active
86,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","List Visits","4. Client Dashboard > M. Visits",GET,/api/visits,Active
87,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Get Available Slots","4. Client Dashboard > M. Visits",GET,/api/visits/available-slots,Active
88,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","List Areas (for visit creation)","4. Client Dashboard > M. Visits",GET,/api/visits/areas,Active
89,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Resolve Area from Location","4. Client Dashboard > M. Visits",POST,/api/visits/resolve-area,Active
90,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Get Visit Details","4. Client Dashboard > M. Visits",GET,/api/visits/{{visit_id}},Active
91,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Create Visit","4. Client Dashboard > M. Visits",POST,/api/visits,Active
92,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Update Visit","4. Client Dashboard > M. Visits",PUT,/api/visits/{{visit_id}},Active
93,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","List Reports","4. Client Dashboard > N. Reports",GET,/api/reports,Active
94,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Get Report Details","4. Client Dashboard > N. Reports",GET,/api/reports/{{report_id}},Active
95,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","Create Report","4. Client Dashboard > N. Reports",POST,/api/reports,Active
96,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Shop settings (GET)","4. Client Dashboard > O. Shop & Orders > A. Shop settings & order totals",GET,/api/shop/settings,Active
97,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Shop settings (PUT)","4. Client Dashboard > O. Shop & Orders > A. Shop settings & order totals",PUT,/api/shop/settings,Active
98,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Order summary (GET)","4. Client Dashboard > O. Shop & Orders > A. Shop settings & order totals",GET,/api/shop/order-summary,Active
99,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Buy now summary (POST)","4. Client Dashboard > O. Shop & Orders > A. Shop settings & order totals",POST,/api/shop/buy-now/summary,Active
100,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Cart - Add Item","4. Client Dashboard > O. Shop & Orders > B. Shopping cart",POST,/api/shop/cart/add,Active
101,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Cart - View","4. Client Dashboard > O. Shop & Orders > B. Shopping cart",GET,/api/shop/cart,Active
102,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Cart - Update Quantity","4. Client Dashboard > O. Shop & Orders > B. Shopping cart",PUT,/api/shop/cart/{{cart_item_id}},Active
103,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Cart - Remove Item","4. Client Dashboard > O. Shop & Orders > B. Shopping cart",DELETE,/api/shop/cart/{{cart_item_id}},Active
104,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Checkout - Review","4. Client Dashboard > O. Shop & Orders > C. Checkout preview",GET,/api/shop/checkout/review,Active
105,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Orders - List","4. Client Dashboard > O. Shop & Orders > D. My orders (shop prefix)",GET,/api/shop/orders,Active
106,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Orders - Get Details","4. Client Dashboard > O. Shop & Orders > D. My orders (shop prefix)",GET,/api/shop/orders/{{order_id}},Active
107,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Orders - Mark Paid","4. Client Dashboard > O. Shop & Orders > D. My orders (shop prefix)",POST,/api/shop/orders/{{order_id}}/mark-paid,Active
108,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Orders - List (Alternative Route)","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",GET,/api/orders,Active
109,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Orders - Cancelled List","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",GET,/api/orders/cancelled,Active
110,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Orders - Get Details (Alternative Route)","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",GET,/api/orders/{{order_id}},Active
111,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Orders - Track","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",GET,/api/orders/{{order_id}}/track,Active
112,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","5. Orders - Service Report","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",GET,/api/orders/{{order_id}}/report,Active
113,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","6. Orders - Mark as Delivered","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",POST,/api/orders/{{order_id}}/mark-delivered,Active
114,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","6b. Orders - Rate Service","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",POST,/api/orders/{{order_id}}/rate,Active
115,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","6c. Orders - Get Rating","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",GET,/api/orders/{{order_id}}/rating,Active
116,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","7. Orders - Cancel Track","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",GET,/api/orders/{{order_id}}/cancel-track,Active
117,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","8. Orders - Cancel","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",POST,/api/orders/{{order_id}}/cancel,Active
118,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","9. Orders - Update","4. Client Dashboard > O. Shop & Orders > E. My orders (app routes — track / cancel / service report)",PUT,/api/orders/{{order_id}},Active
119,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Orders - Guest Lookup","4. Client Dashboard > O. Shop & Orders > F. Guest orders (no token)",GET,/api/shop/orders/guest,Active
120,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Orders - Guest Track","4. Client Dashboard > O. Shop & Orders > F. Guest orders (no token)",GET,/api/shop/orders/guest/track,Active
121,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Categories - List (Public)","4. Client Dashboard > O. Shop & Orders > G. Shop catalog (public)",GET,/api/shop/categories,Active
122,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Categories - Get Details (Public)","4. Client Dashboard > O. Shop & Orders > G. Shop catalog (public)",GET,/api/shop/categories/{{category_id}},Active
123,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Payments - List","4. Client Dashboard > O. Shop & Orders > H. My payments & transactions",GET,/api/shop/payments,Active
124,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Payments - Get Details","4. Client Dashboard > O. Shop & Orders > H. My payments & transactions",GET,/api/shop/payments/{{payment_id}},Active
125,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Transactions - List (Alias)","4. Client Dashboard > O. Shop & Orders > H. My payments & transactions",GET,/api/shop/transactions,Active
126,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Transactions - Get Details (Alias)","4. Client Dashboard > O. Shop & Orders > H. My payments & transactions",GET,/api/shop/transactions/{{payment_id}},Active
127,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. GET Payment gateways (public — no token)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",GET,/api/shop/payment-gateways,Active
128,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. GET Payment methods (client — Bearer token)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",GET,/api/shop/checkout/payment-methods,Active
129,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. GET Refund policy (public — no token)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",GET,/api/shop/refund-policy,Active
130,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. POST Start checkout — Stripe (logged-in)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",POST,/api/shop/checkout/start,Active
131,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","6. POST PayPal capture","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",POST,/api/shop/paypal/capture,Active
132,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","7. POST Stripe webhook (reference only)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",POST,/api/shop/webhooks/stripe,Active
133,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","8. POST Stripe PaymentIntent (mobile — Payment Sheet)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",POST,/api/shop/checkout/stripe/payment-intent,Active
134,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","9. POST Checkout confirm (mobile — after Payment Sheet)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",POST,/api/shop/checkout/confirm,Active
135,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","10. POST Stripe webhook (alias — /shop/stripe/webhook)","4. Client Dashboard > O. Shop & Orders > I. Shop – Payments (Stripe & PayPal only)",POST,/api/shop/stripe/webhook,Active
136,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. Browse coupons (GET)","4. Client Dashboard > O. Shop & Orders > K. Shop – Coupons (apply, validate & checkout)",GET,/api/shop/coupons/browse,Active
137,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","2. Checkout offers — choose promo (POST)","4. Client Dashboard > O. Shop & Orders > K. Shop – Coupons (apply, validate & checkout)",POST,/api/shop/coupons/checkout-offers,Active
138,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","3. Validate coupon (form-data)","4. Client Dashboard > O. Shop & Orders > K. Shop – Coupons (apply, validate & checkout)",POST,/api/shop/coupons/validate,Active
139,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","4. Apply coupon at checkout (code only)","4. Client Dashboard > O. Shop & Orders > K. Shop – Coupons (apply, validate & checkout)",POST,/api/shop/coupons/apply,Active
140,"Client — folders 3–8 in Postman (profile → shop)","4. Client Dashboard","1. List Maintenance Photos (GET)","4. Client Dashboard > O. Shop & Orders > L. Client – Maintenance Photos",GET,/api/maintenance-photos,Active
141,"Client — folders 3–8 in Postman (profile → shop)","5. Admin Dashboard","Admin Dashboard Statistics","5. Admin Dashboard > A. Stats, Users & HR",GET,/api/admin/dashboard/statistics,Active
142,"Client — folders 3–8 in Postman (profile → shop)","5. Admin Dashboard","Admin Dashboard Recent Activities","5. Admin Dashboard > A. Stats, Users & HR",GET,/api/admin/dashboard/recent-activities,Active
143,"Client — folders 3–8 in Postman (profile → shop)","5. Admin Dashboard","Admin Dashboard Order Statistics","5. Admin Dashboard > A. Stats, Users & HR",GET,/api/admin/dashboard/order-statistics,Active
